RBD;HH_A;HH_UTP;HH_PDIR;HH_DIR;HH_OES;HH_OF;HH_JUTP;HH_IG;HH_OR;HH_DIR_SOST;HH_TP_SOST;HH_SUP_SOST;HH_SUBDIR;HH_PROF_ENC;HH_EDUC_TRAD;HH_TOT
9008;1218;0;42;44;0;0;44;44;44;0;0;0;0;0;0;1436
9010;556;0;44;44;80;0;44;44;44;0;0;0;0;0;0;856
9011;570;129;44;44;0;0;0;44;44;0;0;0;0;0;0;875
9012;934;44;0;44;224;0;44;44;44;0;0;0;0;0;0;1378
9013;1338;0;0;44;36;0;0;44;0;0;44;0;0;0;0;1506
9017;537;56;0;44;32;0;0;0;0;0;0;0;0;0;0;669
9020;1662;44;16;44;140;0;44;44;0;0;0;0;0;0;0;1994
9022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9025;287;0;44;44;44;0;0;0;0;0;0;0;0;0;0;419
9026;440;0;0;44;0;0;44;0;0;0;0;0;0;0;0;528
9027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9032;139;0;0;44;0;0;0;0;0;0;0;0;0;0;0;183
9033;1470;0;44;44;0;0;44;44;40;0;80;0;0;0;0;1766
9035;808;0;44;0;44;0;0;44;0;0;0;0;0;44;0;984
9036;1090;0;0;44;15;0;44;44;0;0;0;0;0;0;0;1237
9038;214;0;0;40;37;0;0;30;36;0;0;0;0;0;0;357
9039;944;0;0;44;0;0;44;0;0;0;0;0;0;0;0;1032
9041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9042;2769;36;0;44;0;0;0;44;0;0;0;0;0;0;0;2893
9043;76;0;38;38;0;0;0;0;0;0;0;0;0;0;0;152
9046;9142;0;308;44;44;0;0;0;0;0;0;0;0;0;0;9538
9049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9051;5330;103;308;44;312;0;44;0;119;0;0;0;44;0;0;6304
9052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9053;2418;35;0;40;258;0;0;0;40;0;0;0;0;0;0;2791
9054;1456;0;44;42;0;0;115;0;0;0;0;0;0;0;0;1657
9056;105;0;30;32;0;0;0;0;0;0;0;0;0;0;0;167
9057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9058;1072;30;0;44;66;0;44;44;0;0;0;0;0;0;0;1300
9060;929;0;0;22;0;0;44;0;0;0;0;0;0;0;0;995
9061;854;44;0;22;0;0;44;0;0;0;0;0;0;0;0;964
9063;1560;0;220;44;7;0;0;44;0;0;0;0;0;0;0;1875
9064;793;44;0;44;44;0;0;44;44;0;0;0;0;0;0;1013
9065;829;0;88;44;0;0;44;0;0;0;0;0;0;0;0;1005
9066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9069;1737;132;0;44;44;0;44;44;35;0;0;0;0;0;0;2080
9070;1014;0;0;44;260;0;44;0;0;0;0;0;0;0;82;1444
9071;933;0;0;44;85;0;0;44;44;0;44;0;0;0;0;1194
9072;1483;0;0;44;414;0;88;132;44;0;0;0;0;0;0;2205
9073;1945;88;0;44;0;0;44;88;88;0;0;0;44;0;44;2385
9074;2549;0;0;44;250;0;132;44;44;0;0;0;0;0;0;3063
9075;824;0;0;44;148;0;44;44;44;0;0;0;0;0;0;1148
9077;673;0;44;44;445;0;44;44;0;0;0;0;0;0;0;1294
9078;1684;44;0;44;215;0;88;44;44;0;0;0;44;0;0;2207
9082;1145;44;44;44;223;0;44;88;0;0;0;0;0;0;0;1632
9083;679;0;0;44;32;0;44;0;0;0;0;0;44;0;0;843
9084;1673;0;0;44;120;0;44;88;44;0;0;0;44;0;0;2057
9085;1227;44;0;44;270;0;0;0;0;0;0;0;0;0;0;1585
9086;571;22;44;44;0;44;44;0;44;0;0;0;0;0;0;813
9087;2063;88;0;44;44;0;132;44;0;0;0;0;0;0;0;2415
9088;2999;82;0;44;38;0;0;88;44;0;44;0;0;0;0;3339
9089;1396;116;0;44;40;0;44;44;0;0;0;0;0;0;0;1684
9090;750;44;0;44;214;0;0;44;0;0;0;0;0;0;0;1096
9091;901;0;0;44;157;0;44;44;44;0;0;0;44;0;0;1278
9092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9097;1727;44;0;44;0;0;44;44;0;0;0;0;0;0;0;1903
9098;1323;0;0;44;114;0;44;44;44;0;0;0;0;0;0;1613
9099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9100;3701;0;0;44;201;0;132;176;88;0;0;0;88;0;0;4430
9102;1379;0;132;44;35;0;44;0;44;0;84;0;0;0;0;1762
9103;1071;0;0;44;148;0;44;44;88;0;0;0;0;0;0;1439
9104;1806;0;0;44;214;0;0;88;44;0;0;0;0;0;0;2196
9105;1682;44;0;44;108;0;88;88;0;0;0;0;0;0;0;2054
9106;2320;88;0;44;275;0;88;88;88;0;0;0;0;0;0;2991
9107;359;0;44;44;84;0;77;44;44;0;0;0;0;0;0;696
9108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9110;744;0;0;44;104;0;44;44;44;0;0;0;0;0;0;1024
9111;832;0;0;44;0;0;44;44;44;0;0;0;0;0;0;1008
9116;569;44;44;44;74;0;0;44;0;0;0;0;0;0;0;819
9117;1597;0;0;44;44;0;88;132;30;0;0;0;0;0;0;1935
9119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9121;976;0;0;44;56;88;44;44;44;0;0;0;0;0;40;1336
9122;1343;88;44;44;44;0;0;44;0;0;0;0;44;0;0;1651
9123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9125;1942;176;0;44;128;0;0;88;44;0;0;0;0;0;0;2422
9127;1245;0;0;44;232;0;44;44;44;0;0;0;0;0;0;1653
9128;711;44;0;44;0;0;0;44;0;0;0;0;0;0;0;843
9131;1273;0;0;44;44;0;44;44;0;0;0;0;0;0;0;1449
9134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9135;436;0;0;44;0;0;0;0;0;0;0;0;0;0;0;480
9137;212;0;0;37;0;0;32;0;0;0;0;0;0;0;0;281
9140;1236;88;0;44;78;0;44;0;0;0;0;0;0;0;0;1490
9142;305;0;0;44;0;0;30;0;0;0;0;0;0;0;0;379
9144;835;0;0;44;79;0;88;0;0;0;0;0;0;0;0;1046
9145;342;44;0;44;0;0;0;0;0;0;0;0;0;0;0;430
9146;703;58;44;44;0;0;0;0;0;0;0;0;0;0;0;849
9147;1149;0;44;44;164;0;44;0;0;0;0;0;0;0;0;1445
9149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9150;1226;0;30;44;274;0;40;44;0;0;0;0;0;0;0;1658
9151;543;0;0;44;0;0;0;44;0;0;0;0;0;0;0;631
9152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9153;287;0;0;44;0;0;44;0;0;0;0;0;0;0;0;375
9155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9156;154;40;0;40;0;0;0;0;0;0;0;0;0;0;0;234
9158;2110;44;0;44;0;0;0;0;0;0;0;0;44;0;0;2242
9159;899;44;0;44;232;0;0;88;44;0;0;0;0;0;0;1351
9161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9162;1271;88;44;44;46;0;40;0;113;0;0;0;0;0;0;1646
9164;685;0;44;44;0;0;44;0;0;0;0;0;0;0;0;817
9165;507;0;0;44;0;0;0;0;0;0;25;0;0;0;0;576
9166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9168;1271;44;0;44;138;0;82;40;0;0;0;0;44;0;0;1663
9169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9171;993;0;138;44;83;0;44;37;0;0;0;0;0;0;0;1339
9172;866;69;0;44;0;0;0;0;0;0;0;0;0;0;0;979
9173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9175;482;0;0;44;0;0;44;0;0;0;0;0;0;0;0;570
9177;447;0;0;44;47;0;44;0;44;0;0;0;0;0;0;626
9179;1459;0;34;44;0;0;81;0;0;0;0;0;0;0;40;1658
9180;320;0;44;0;25;0;0;0;0;0;0;0;0;0;0;389
9181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9182;1328;0;0;44;44;0;0;44;44;0;0;0;0;0;0;1504
9183;540;0;44;44;0;0;0;0;0;0;0;0;0;0;0;628
9184;668;0;0;44;34;0;88;86;0;38;39;0;0;0;0;997
9185;2288;0;88;44;176;0;0;44;86;0;0;0;0;0;0;2726
9187;267;0;0;44;0;0;44;0;0;0;0;0;0;0;0;355
9189;178;40;0;44;0;0;0;0;0;0;0;0;0;0;0;262
9190;275;0;44;44;0;0;44;0;0;0;0;0;0;0;0;407
9194;1826;44;0;44;548;0;44;88;44;0;0;0;0;0;0;2638
9197;884;44;0;44;252;0;0;44;30;0;42;0;0;0;0;1340
9198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9200;1106;27;0;44;0;0;44;44;44;0;0;0;0;0;0;1309
9201;369;0;0;44;0;0;32;34;0;0;0;0;0;0;61;540
9204;308;0;0;44;0;0;0;0;0;0;0;0;0;0;0;352
9205;642;0;0;44;76;0;30;44;0;0;0;0;0;0;0;836
9206;1194;44;88;44;140;0;0;0;0;0;0;0;0;0;0;1510
9208;889;16;0;44;69;0;88;0;44;0;0;0;0;0;0;1150
9209;1419;220;44;44;80;0;44;44;0;0;0;0;0;0;0;1895
9212;106;0;0;44;0;0;0;0;0;0;0;0;0;0;0;150
9213;887;186;0;44;151;0;0;0;0;0;44;0;0;0;0;1312
9216;1590;0;0;30;0;0;0;0;0;0;0;0;0;0;0;1620
9217;1331;82;0;43;0;0;0;0;0;0;0;0;0;0;0;1456
9218;138;0;0;44;0;0;0;0;0;0;0;0;0;0;0;182
9221;2503;88;0;44;0;0;0;0;0;0;44;0;0;0;0;2679
9222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9228;325;44;88;44;0;0;0;40;0;0;0;0;0;0;0;541
9229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9230;700;0;0;44;0;0;42;0;0;0;0;0;0;0;0;786
9231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9237;5085;170;246;44;532;0;0;44;0;0;0;0;0;0;0;6121
9239;1351;39;80;40;0;0;0;0;0;0;78;0;0;0;0;1588
9240;35;0;0;0;0;0;0;0;0;0;0;0;0;20;0;55
9242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9244;1893;44;220;44;80;0;44;0;0;0;0;0;0;0;0;2325
9245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9246;3356;0;132;44;851;0;0;0;44;0;0;0;0;0;0;4427
9249;3059;217;44;44;211;0;44;132;88;0;0;0;0;0;0;3839
9250;2738;0;80;40;0;0;0;120;40;0;0;0;0;0;0;3018
9252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9259;2037;0;44;44;0;0;44;44;0;0;44;0;0;0;0;2257
9262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9263;332;0;44;44;0;0;0;0;0;0;0;0;0;0;0;420
9265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9267;4155;44;80;44;182;0;44;0;72;0;0;0;0;0;0;4621
9268;531;66;0;40;0;0;0;0;0;0;0;0;0;0;0;637
9270;770;44;44;44;30;0;0;0;25;0;0;0;0;0;0;957
9271;1882;44;0;44;0;0;0;44;43;0;0;0;44;0;0;2101
9273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9276;1282;38;0;44;59;0;44;0;69;0;0;0;0;0;0;1536
9277;1807;30;160;40;124;0;0;40;40;0;0;0;0;0;0;2241
9278;1651;74;88;44;378;0;0;0;0;0;0;0;0;0;0;2235
9280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9281;1303;44;0;44;0;0;0;44;44;0;0;0;0;0;40;1519
9282;798;0;0;44;129;0;44;88;44;0;0;0;0;0;0;1147
9283;2744;26;44;44;475;0;88;88;88;0;0;0;0;0;0;3597
9284;1082;0;0;44;119;0;44;88;44;0;0;0;0;0;0;1421
9285;1102;30;0;44;0;0;0;88;44;0;44;0;0;0;0;1352
9287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9288;1418;44;0;44;84;81;0;69;44;0;0;0;0;0;0;1784
9289;608;0;0;44;84;0;44;44;44;0;0;0;0;0;0;868
9290;911;0;44;44;46;0;44;0;0;0;0;0;0;0;0;1089
9291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9292;1695;44;0;44;122;0;0;88;44;0;0;0;0;0;0;2037
9293;1083;0;44;44;79;0;44;44;44;0;0;0;44;0;0;1426
9294;594;0;0;44;32;0;88;44;44;0;0;0;0;0;0;846
9295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9296;908;0;0;44;104;0;0;44;88;0;0;0;0;0;0;1188
9297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9298;1516;20;0;44;34;0;44;74;44;0;44;0;0;0;0;1820
9299;1143;0;0;44;195;0;44;44;44;0;15;0;0;0;0;1529
9302;617;44;0;44;236;0;44;44;44;0;0;0;0;0;0;1073
9303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9304;413;0;0;44;72;0;44;44;44;0;0;0;88;0;0;749
9306;298;0;0;44;99;0;44;44;0;0;0;0;0;0;0;529
9307;640;0;0;44;44;0;44;44;44;0;0;0;0;0;0;860
9308;1218;44;0;44;120;35;0;44;0;0;0;0;0;0;0;1505
9311;423;0;44;44;20;0;0;0;0;0;0;0;0;0;0;531
9312;3035;88;0;44;249;44;176;44;44;0;32;0;0;0;0;3756
9313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9317;1405;0;35;44;44;0;44;44;44;0;62;0;0;0;0;1722
9318;446;44;44;44;0;0;0;0;0;0;0;0;0;0;0;578
9323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9324;773;0;0;44;167;0;44;44;0;0;0;0;0;0;38;1110
9326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9328;1616;0;88;44;0;0;30;44;0;0;0;0;0;0;88;1910
9330;1027;84;0;44;0;0;0;0;32;0;0;0;44;0;0;1231
9331;4607;308;44;44;0;0;0;132;44;0;88;0;0;0;0;5267
9332;871;44;0;44;32;0;0;0;0;0;0;0;0;0;0;991
9333;324;84;0;44;0;0;44;44;0;0;0;0;0;0;0;540
9334;825;0;44;44;101;0;44;44;0;0;0;0;0;0;0;1102
9335;370;0;0;44;20;0;0;0;0;0;0;0;0;0;0;434
9337;349;23;0;44;0;0;44;0;0;0;0;0;0;0;0;460
9338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9339;413;0;44;44;0;0;44;0;0;0;0;0;0;0;0;545
9340;2829;0;0;44;74;0;44;44;42;0;0;0;0;0;0;3077
9341;872;0;0;44;88;0;44;0;0;0;0;0;0;0;0;1048
9342;664;0;44;44;0;0;44;0;21;0;0;0;0;0;0;817
9343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9345;316;0;0;44;0;0;44;0;0;0;0;0;0;0;0;404
9347;2397;8;40;40;114;0;0;40;38;0;0;0;0;0;0;2677
9348;473;0;44;44;0;0;20;0;0;0;0;0;0;0;0;581
9349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9351;256;0;44;0;25;0;44;0;0;0;0;0;0;0;0;369
9355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9356;2448;132;0;44;184;0;88;44;40;0;0;0;0;0;0;2980
9357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9358;522;0;0;44;0;0;44;44;0;0;0;0;0;0;0;654
9360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9362;1171;59;0;44;0;0;88;0;44;0;0;0;0;0;0;1406
9363;399;0;0;36;63;0;0;0;0;0;0;0;0;0;0;498
9366;874;0;0;44;55;0;44;44;0;0;0;0;0;0;0;1061
9368;464;0;0;38;0;0;0;38;0;0;0;0;0;0;0;540
9369;1268;0;66;44;204;0;44;44;34;0;0;0;0;0;0;1704
9372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9373;1427;44;44;44;0;0;0;44;0;0;0;0;0;0;0;1603
9375;196;20;0;44;200;0;0;0;0;0;0;0;0;0;0;460
9376;181;0;0;44;0;0;44;0;0;0;0;0;44;0;0;313
9377;930;44;44;44;158;2;44;0;0;0;0;0;0;0;0;1266
9379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9385;875;0;88;44;0;0;44;44;0;0;0;0;0;0;0;1095
9386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9396;653;0;44;41;0;0;0;0;0;0;0;0;0;0;0;738
9397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9405;1048;88;44;44;30;0;44;0;44;0;0;0;0;0;0;1342
9406;1256;44;0;44;74;0;88;44;44;0;44;0;0;0;0;1638
9407;1070;88;220;44;0;0;0;0;44;0;0;0;0;0;0;1466
9408;610;0;0;44;84;0;88;44;44;0;0;0;0;0;0;914
9409;1663;104;0;44;7;0;44;44;0;0;0;0;0;0;0;1906
9410;513;0;0;44;70;0;0;44;42;0;32;0;0;0;0;745
9411;1560;57;0;44;188;0;132;44;44;0;0;0;0;0;0;2069
9412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9413;767;0;0;44;44;44;44;44;44;0;0;0;0;0;0;1031
9414;1383;44;0;44;132;0;0;44;0;0;0;0;0;0;0;1647
9415;1137;88;0;44;0;44;44;0;44;44;0;0;0;0;0;1445
9416;443;0;0;44;69;0;0;44;0;0;44;0;0;0;0;644
9418;563;0;0;44;88;0;0;44;0;0;0;0;0;0;0;739
9419;896;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1028
9421;766;0;0;44;142;0;44;44;0;0;0;0;0;0;0;1040
9422;475;0;0;44;81;0;44;44;0;0;0;0;0;0;0;688
9423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9424;1612;44;0;44;60;0;44;88;0;0;0;0;0;0;0;1892
9426;1121;44;0;44;84;44;44;44;40;0;0;0;0;0;0;1465
9427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9428;569;0;44;44;58;0;44;0;0;0;0;0;0;0;0;759
9429;735;0;0;44;25;0;88;44;0;0;0;0;0;0;0;936
9430;937;0;0;44;0;0;44;44;0;0;0;0;0;0;0;1069
9431;602;38;44;44;256;44;44;0;30;0;0;0;0;0;0;1102
9433;682;44;0;44;118;30;44;44;44;0;0;0;0;0;0;1050
9436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9437;745;44;0;44;35;0;44;88;0;0;0;0;0;0;0;1000
9438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9443;623;0;44;44;42;0;44;44;0;0;0;0;0;0;0;841
9444;580;0;0;44;44;0;44;0;0;0;0;0;0;0;0;712
9445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9446;356;30;0;44;0;0;0;0;0;0;0;0;0;0;0;430
9452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9457;777;0;0;44;84;0;44;44;0;0;0;0;0;0;0;993
9458;683;0;0;44;34;0;44;44;0;0;0;0;0;0;0;849
9459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9460;273;0;0;44;0;0;44;44;44;0;0;0;0;0;0;449
9461;354;44;44;44;0;0;0;0;0;0;0;0;0;0;0;486
9467;445;44;0;44;0;0;0;0;0;0;0;0;0;0;0;533
9468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9472;2221;0;44;44;352;0;44;88;0;0;0;0;0;0;0;2793
9473;391;0;0;25;30;0;44;0;0;0;0;0;0;0;0;490
9474;850;0;0;0;101;0;44;44;44;0;0;0;0;44;0;1127
9476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9484;1537;129;0;44;84;0;88;0;44;0;0;0;44;0;0;1970
9485;228;0;0;44;0;0;0;0;0;0;0;0;44;0;0;316
9486;1374;198;44;44;0;0;0;44;30;0;0;0;0;0;0;1734
9487;223;64;0;30;0;0;36;44;0;0;0;0;0;0;0;397
9488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9489;316;0;88;44;88;0;44;0;24;0;0;0;0;0;0;604
9490;283;44;0;44;0;0;0;0;0;0;0;0;0;0;0;371
9499;648;0;0;44;0;0;44;0;0;0;0;0;0;0;0;736
9500;749;0;0;44;72;0;40;40;0;0;0;0;0;0;0;945
9502;1034;44;0;44;220;0;44;44;88;0;0;0;0;0;40;1558
9503;587;35;14;44;0;0;0;44;0;0;0;0;0;0;0;724
9504;2549;44;44;44;664;63;44;132;88;0;0;0;0;0;0;3672
9505;1495;0;132;44;44;0;0;0;120;30;0;0;0;0;0;1865
9506;821;0;44;44;0;0;44;0;0;0;0;0;0;0;0;953
9507;472;0;0;44;173;0;44;36;36;0;0;0;0;0;0;805
9508;306;0;0;44;0;0;42;0;0;0;0;0;0;0;0;392
9509;902;0;40;44;0;0;0;0;0;0;0;0;0;0;0;986
9510;677;0;0;44;72;0;0;0;0;0;0;0;30;0;0;823
9511;359;0;0;44;0;0;0;0;0;0;0;0;0;0;0;403
9512;200;0;22;44;0;0;0;0;0;0;0;0;0;0;0;266
9513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9518;368;44;38;44;39;0;0;0;0;0;0;0;44;0;0;577
9519;1572;0;44;44;193;0;88;0;0;0;44;0;0;0;0;1985
9520;214;0;0;44;0;0;0;0;0;0;0;0;0;0;0;258
9521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9527;687;0;0;44;0;0;0;0;0;0;0;0;44;0;0;775
9528;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250
9531;226;30;0;44;0;0;0;0;0;0;0;0;0;0;0;300
9533;251;0;0;44;0;0;0;0;0;0;0;0;0;0;0;295
9534;1816;42;80;44;0;0;44;44;44;0;0;0;0;0;0;2114
9535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9536;732;40;0;44;0;0;0;0;0;0;0;0;0;0;0;816
9537;353;0;0;44;0;0;44;0;0;0;0;0;0;0;0;441
9539;345;0;0;44;69;0;0;0;0;0;0;0;0;0;0;458
9540;190;44;0;44;0;0;0;0;0;0;0;0;0;0;0;278
9543;234;0;22;44;0;0;0;0;0;0;0;0;0;0;0;300
9544;545;0;44;44;130;44;30;0;0;0;0;0;0;0;0;837
9547;421;0;0;44;0;0;0;0;0;0;0;0;0;0;0;465
9549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9551;354;0;0;44;135;0;0;0;0;0;0;0;33;0;0;566
9553;713;18;0;44;44;0;44;0;0;0;0;0;0;0;22;885
9554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9556;662;0;44;44;0;0;42;0;0;0;0;0;0;0;0;792
9557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9558;918;6;6;44;40;0;0;0;0;0;0;32;0;0;0;1046
9562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9564;1655;88;132;44;0;0;0;0;44;0;0;0;0;0;0;1963
9565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9570;1238;0;216;44;99;0;0;0;0;0;0;0;0;0;0;1597
9572;384;0;0;44;0;0;44;44;0;0;0;0;0;0;0;516
9573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9574;847;44;0;44;554;0;0;44;0;0;0;0;0;0;0;1533
9579;1370;0;176;44;12;0;0;44;40;0;0;0;0;0;0;1686
9581;1277;111;44;44;86;0;44;0;44;0;0;0;0;0;0;1650
9582;587;0;0;44;126;0;44;44;40;0;0;0;0;0;0;885
9583;1219;0;88;44;220;0;44;0;44;0;0;0;0;0;0;1659
9584;563;0;0;44;0;0;44;44;44;0;0;0;0;0;0;739
9585;689;0;0;44;158;0;44;44;0;0;0;0;0;0;0;979
9586;666;44;0;44;128;0;35;73;0;0;0;0;0;0;33;1023
9587;1045;88;44;44;122;0;0;82;44;0;126;0;0;0;0;1595
9588;572;0;0;44;86;0;44;0;38;0;0;0;0;0;0;784
9589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
