RBD;Nombre Establecimiento;Región;Comuna;Dependencia;Matrícula Media 2017;Categoría Desempeño 2018
17715;ESCUELA ACUMAR;del Bío-Bío;MULCHEN;P. Subvencionado;35;SIN CATEGORIA: BAJA MATRICULA
17719;COLEGIO PARTICULAR CONTINENTAL;del Bío-Bío;CURANILAHUE;P. Subvencionado;322;ALTO
17723;ESCUELA DIEGO PORTALES;del Bío-Bío;SANTA JUANA;Municipal;193;MEDIO
17725;COLEGIO SAN ESTEBAN DE BULNES;de Ñuble;BULNES;P. Subvencionado;400;MEDIO
17728;COLEGIO EL BOSQUE;del Bío-Bío;ARAUCO;P. Subvencionado;252;MEDIO
17732;COLEGIO UMBRALES DEL ALBA;del Bío-Bío;MULCHEN;P. Subvencionado;305;MEDIO
17733;COLEGIO CAMILO HENRIQUEZ;del Bío-Bío;CONCEPCION;P. Subvencionado;319;INSUFICIENTE
17734;COLEGIO DA VINCI;de Ñuble;CHILLAN;P. Subvencionado;229;MEDIO
17735;COLEGIO DARIO SALAS;de Ñuble;CHILLAN VIEJO;P. Subvencionado;1251;MEDIO
17736;COLEGIO SAN IGNACIO;del Bío-Bío;LOS ANGELES;P. Subvencionado;543;MEDIO-BAJO
17737;COLEGIO PARROQUIAL SAN JOSE;de Ñuble;CHILLAN;P. Subvencionado;170;MEDIO
17741;ESCUELA REINO DE SUECIA;de Ñuble;COBQUECURA;Municipal;231;MEDIO
17742;ESCUELA BASICA EDUARDO FREI MONTALBA;de Ñuble;BULNES;Municipal;134;MEDIO
17746;COLEGIO OLIMPIA GUZMAN BELLO;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;127;INSUFICIENTE
17749;ESCUELA PUCARA;del Bío-Bío;CONCEPCION;P. Subvencionado;33;SIN CATEGORIA: BAJA MATRICULA
17751;ESCUELA VILLA LA GRANJA;del Bío-Bío;MULCHEN;Municipal;487;MEDIO
17762;ESCUELA PARTICULAR BAJO QUILANTAHUE;del Bío-Bío;TIRUA;P. Subvencionado;51;MEDIO
17763;ESCUELA PARTICULAR CUYIMPALIHUE;del Bío-Bío;CANETE;P. Subvencionado;101;MEDIO
17764;LICEO TECNICO AGRICOLA SAN LORENCITO;del Bío-Bío;QUILLECO;P. Subvencionado;115;MEDIO-BAJO
17765;COLEGIO MADRE PAULINA;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;688;MEDIO-BAJO
17766;COLEGIO SAN JOSE;de Ñuble;SAN CARLOS;P. Subvencionado;284;MEDIO
17778;COLEGIO SAN JUAN DE DIOS;del Bío-Bío;NACIMIENTO;P. Subvencionado;608;ALTO
17779;COLEGIO PACIFIC SCHOOL;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;319;ALTO
17782;LICEO RIOS DE CHILE;del Bío-Bío;PENCO;Municipal;164;MEDIO-BAJO
17785;ESCUELA VILLA CENTINELA SUR;del Bío-Bío;TALCAHUANO;Municipal;224;MEDIO
17786;COLEGIO SAN PABLO;del Bío-Bío;LOS ANGELES;P. Subvencionado;83;SIN CATEGORIA: BAJA MATRICULA
17787;ESCUELA ORLANDO VERA VILLARROEL;del Bío-Bío;CABRERO;Municipal;356;MEDIO
17788;COLEGIO AMANECER;del Bío-Bío;CORONEL;P. Subvencionado;306;MEDIO
17793;COLEGIO CONCEPCION DE SAN CARLOS;de Ñuble;SAN CARLOS;P. Subvencionado;520;MEDIO
17794;COLEGIO CONCEPCION DE CHILLAN;de Ñuble;CHILLAN;P. Subvencionado;1398;MEDIO
17797;ARAUCARIA SCHOOL;del Bío-Bío;SANTA BARBARA;P. Subvencionado;238;MEDIO
17798;COLEGIO ACUMAR;del Bío-Bío;NEGRETE;P. Subvencionado;19;SIN CATEGORIA: BAJA MATRICULA
17800;COLEGIO SYDNEY COLLEGE;de Ñuble;CHILLAN;P. Subvencionado;591;MEDIO
17812;COLEGIO CONCEPCION CHIGUAYANTE;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;699;MEDIO
17813;ESCUELA BÁSICA CACIQUE LEVIÁN;del Bío-Bío;SANTA BARBARA;Municipal;316;MEDIO
17814;ESCUELA ALTO CABRERO;del Bío-Bío;CABRERO;Municipal;442;MEDIO
17817;COLEGIO PARTICULAR FRANCYS;del Bío-Bío;ARAUCO;P. Subvencionado;251;MEDIO
17824;COLEGIO CLARO DE LUNA COLLEGE;del Bío-Bío;TALCAHUANO;P. Subvencionado;112;ALTO
17828;ESCUELA EVANGÉLICA BETH-EL;de Ñuble;CHILLAN;P. Subvencionado;400;MEDIO
17833;COLEGIO ETCHEGOYEN TALCAHUANO;del Bío-Bío;TALCAHUANO;P. Subvencionado;513;MEDIO
17840;ESCUELA BASICA NAHUELBUTA;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;185;MEDIO-BAJO
17848;YIRE LICEO POLITECNICO DE COIHUECO;de Ñuble;COIHUECO;P. Subvencionado;270;MEDIO
17854;COLEGIO VILLA NONGUEN;del Bío-Bío;CONCEPCION;P. Subvencionado;252;MEDIO
17855;COLEGIO INMACULADA CONCEPCION;del Bío-Bío;CONCEPCION;P. Subvencionado;335;MEDIO
17858;COLEGIO MIXTO INMACULADA CONCEPCION;del Bío-Bío;TALCAHUANO;P. Subvencionado;484;MEDIO
17859;COLEGIO ALMONDALE;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;860;ALTO
17860;COLEGIO SAN LUIS;del Bío-Bío;TALCAHUANO;P. Subvencionado;373;MEDIO
17874;ESCUELA EDELMIRA VERGARA QUIÑONES;del Bío-Bío;ARAUCO;Municipal;362;ALTO
17875;COLEGIO SAN JOAQUIN;del Bío-Bío;CONCEPCION;P. Subvencionado;406;MEDIO-BAJO
17876;AMERICAN JUNIOR COLLEGE;del Bío-Bío;CORONEL;P. Subvencionado;514;MEDIO
17877;COLEGIO PADRE ALBERTO HURTADO LOS ANGELES;del Bío-Bío;LOS ANGELES;P. Subvencionado;684;MEDIO
17883;COLEGIO SAN TERESA DE LOS ANDES - LOS ANGELES;del Bío-Bío;LOS ANGELES;P. Subvencionado;325;MEDIO
17892;LICEO POLIVALENTE MARTA COLVIN ANDRADE;de Ñuble;CHILLAN;Municipal;280;MEDIO-BAJO
17893;COLEGIO THE WESSEX SCHOOL CHILLÁN;de Ñuble;CHILLAN;P. Pagado;167;MEDIO
17895;COLEGIO SAN FERNANDO;de Ñuble;CHILLAN;P. Subvencionado;770;MEDIO
17897;ESCUELA GLORIAS NAVALES;de Ñuble;NINHUE;Municipal;240;MEDIO
17898;ESCUELA SERGIO MARTIN ALAMOS;de Ñuble;SAN NICOLAS;Municipal;547;ALTO
17900;COLEGIO METODISTA CONCEPCION;del Bío-Bío;CONCEPCION;P. Subvencionado;240;MEDIO
17902;COLEGIO TERESA DE LOS ANDES;de Ñuble;BULNES;P. Subvencionado;326;MEDIO-BAJO
17903;SEBASTIAN SCHOOL;de Ñuble;CHILLAN;P. Subvencionado;479;ALTO
17907;COLEGIO CREACIÓN CHILLÁN;de Ñuble;CHILLAN;P. Subvencionado;136;MEDIO
17908;COLEGIO POLIVALENTE PADRE ALBERTO HURTADO;de Ñuble;CHILLAN;P. Subvencionado;649;MEDIO
17912;COLEGIO CREACIÓN CONCEPCIÓN;del Bío-Bío;CONCEPCION;P. Subvencionado;618;MEDIO
17915;COLEGIO DOMINGO PARRA CORVALAN;del Bío-Bío;CORONEL;P. Subvencionado;882;MEDIO-BAJO
17916;ESCUELA DAFNE ELVIRA ZAPATA ROZAS;de Ñuble;PEMUCO;Municipal;424;MEDIO-BAJO
17918;COLEGIO SAINT GEORGE SCHOOL;del Bío-Bío;LOS ANGELES;P. Subvencionado;685;MEDIO
17920;COLEGIO HISPANO AMERICANO RIO VIEJO;de Ñuble;CHILLAN;P. Subvencionado;605;MEDIO
17924;ESCUELA NACIMIENTO DE NUESTRO SEÑOR;del Bío-Bío;NACIMIENTO;Municipal;206;MEDIO
17930;ESCUELA EL LLANO;de Ñuble;QUIRIHUE;Municipal;167;MEDIO
18002;ESCUELA JOSE FRANCISCO PINO MEDINA;de Ñuble;COELEMU;Municipal;385;MEDIO
18006;ESCUELA ELISE MOTTART;de Ñuble;EL CARMEN;Municipal;279;MEDIO
18007;COLEGIO CARMELA ROMERO DE ESPINOSA;del Bío-Bío;CONCEPCION;P. Subvencionado;625;MEDIO
18010;COLEGIO SAN FERNANDO CHILLÁN VIEJO;de Ñuble;CHILLAN VIEJO;P. Subvencionado;96;MEDIO-BAJO (NUEVO)
18012;ESCUELA MARTA COLVIN ANDRADE;de Ñuble;COIHUECO;Municipal;233;MEDIO-BAJO
18014;ESCUELA BASICA LOS CONQUISTADORES;del Bío-Bío;PENCO;Municipal;308;MEDIO
18015;ESCUELA BASICA FORJADORES DE CHILE;del Bío-Bío;PENCO;Municipal;235;MEDIO
18016;ESCUELA BASICA PUEBLO SECO;de Ñuble;SAN IGNACIO;Municipal;258;MEDIO
18017;LICEO TÉCNICO PROFESIONAL VIOLETA PARRA SANDOVAL;de Ñuble;SAN CARLOS;Municipal;193;MEDIO
18021;ESCUELA DIEGO PORTALES PALAZUELOS;del Bío-Bío;YUMBEL;Municipal;107;MEDIO-BAJO
18028;COLEGIO CIUDAD EDUCATIVA;de Ñuble;CHILLAN;P. Subvencionado;680;MEDIO
18034;COLEGIO SOUTHERN COLLEGE S.A.;del Bío-Bío;LOS ANGELES;P. Subvencionado;637;MEDIO-BAJO
18035;COLEGIO SAN AGUSTIN;de Ñuble;QUIRIHUE;P. Subvencionado;282;MEDIO
18042;COLEGIO WENGA CORONEL;del Bío-Bío;CORONEL;P. Subvencionado;433;MEDIO
18049;COLEGIO ADVENTISTA DE CONCEPCION;del Bío-Bío;TALCAHUANO;P. Subvencionado;392;MEDIO
18050;COLEGIO LA FUENTE;del Bío-Bío;LOS ANGELES;P. Subvencionado;207;MEDIO
18055;COLEGIO MOZART SCHULE;del Bío-Bío;CONCEPCION;P. Pagado;144;MEDIO
18065;ESCUELA NUEVA REPUBLICA;del Bío-Bío;HUALQUI;Municipal;319;MEDIO-BAJO
18069;CENTRO INTEGRAL DE EDUCACIÓN HIGH SCOPE LIMITADA;del Bío-Bío;HUALPEN;P. Subvencionado;222;MEDIO
18075;COLEGIO JAHVE NISI;del Bío-Bío;SANTA JUANA;P. Subvencionado;187;MEDIO-BAJO
18087;DINABEC COLLEGE;de Ñuble;SAN CARLOS;P. Subvencionado;306;ALTO
18090;COLEGIO SAN LORENZO;del Bío-Bío;LOS ANGELES;P. Subvencionado;192;MEDIO-BAJO
18093;COLEGIO EL VALLE DE HUALQUI;del Bío-Bío;HUALQUI;P. Subvencionado;375;ALTO
18094;CHRISTIAN COLLEGE;del Bío-Bío;HUALQUI;P. Subvencionado;327;MEDIO
18097;COLEGIO ALMONDALE LOMAS;del Bío-Bío;CONCEPCION;P. Subvencionado;934;ALTO
18099;ESCUELA TOMAS LAGO;de Ñuble;CHILLAN VIEJO;Municipal;206;MEDIO-BAJO
18102;COLEGIO PAULO FREIRE;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;374;ALTO
18111;COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES;del Bío-Bío;PENCO;P. Subvencionado;439;MEDIO
18112;LICEO INES ENRIQUEZ FRODDEN;del Bío-Bío;FLORIDA;Municipal;312;MEDIO-BAJO
18114;COLEGIO A-LAFKEN;del Bío-Bío;PENCO;P. Subvencionado;244;MEDIO
18123;COLEGIO Y ESCUELA DE LENGUAJE CENTRO EDUCACIONAL PEUMAYEN;del Bío-Bío;CABRERO;P. Subvencionado;274;ALTO
18124;COLEGIO SANTA TERESITA;de Ñuble;COELEMU;P. Subvencionado;284;MEDIO
18126;COLEGIO PORVENIR SCHOOL;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;449;ALTO
18127;CENTRO EDUCACIONAL ALBORADA;del Bío-Bío;PENCO;P. Subvencionado;258;ALTO
18128;COLEGIO SANTO TOMÁS;del Bío-Bío;LOS ANGELES;P. Subvencionado;426;MEDIO
18147;COLEGIO EDUCA BIOBÍO;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;477;MEDIO-BAJO
18149;COLEGIO RUCALHUE;del Bío-Bío;HUALPEN;P. Subvencionado;604;MEDIO-BAJO
18158;COLEGIO LICAN RAY;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;109;MEDIO-BAJO (NUEVO)
18163;COLEGIO GRAN BRETAÑA;del Bío-Bío;HUALPEN;P. Subvencionado;511;MEDIO
18170;COLEGIO MONTE ÁGUILA COLLEGE;del Bío-Bío;CABRERO;P. Subvencionado;164;MEDIO-BAJO
18172;COLEGIO AMANECER TALCAHUANO;del Bío-Bío;TALCAHUANO;P. Subvencionado;546;MEDIO
18180;COLEGIO HARVARD COLLEGE;de Ñuble;CHILLAN;P. Subvencionado;8;SIN CATEGORIA: BAJA MATRICULA
18181;INSTITUTO HUMANIDADES MONSEÑOR JOSE MANUEL SANTO ASCARZA;del Bío-Bío;CHIGUAYANTE;P. Subvencionado;601;MEDIO
18184;COLEGIO BORDERIO;del Bío-Bío;MULCHEN;P. Subvencionado;258;MEDIO
18199;COLEGIO QUILLÓN;de Ñuble;QUILLON;P. Subvencionado;322;MEDIO
18203;ESCUELA ESPECIAL DE LENGUAJE KIMALU;del Bío-Bío;PENCO;P. Subvencionado;90;SIN CATEGORIA: BAJA MATRICULA
18216;COLEGIO AMANECER;de Ñuble;BULNES;P. Subvencionado;261;INSUFICIENTE
18218;COLEGIO NUEVOS HORIZONTES;del Bío-Bío;SAN PEDRO DE LA PAZ;Municipal;299;INSUFICIENTE
18220;COLEGIO NUEVA ESPERANZA;de Ñuble;YUNGAY;P. Subvencionado;337;ALTO
18223;COLEGIO EL FARO;del Bío-Bío;CONCEPCION;P. Subvencionado;232;MEDIO-BAJO
18234;COLEGIO ALTAZOR;del Bío-Bío;ANTUCO;P. Subvencionado;85;MEDIO
18237;COLEGIO AMANECER SAN CARLOS;del Bío-Bío;SAN PEDRO DE LA PAZ;P. Subvencionado;624;MEDIO
18243;COLEGIO INGLÉS PALABRAS DE VIDA;de Ñuble;COIHUECO;P. Subvencionado;230;MEDIO
18247;COLEGIO SAN NICOLÁS;del Bío-Bío;CONCEPCION;P. Subvencionado;364;MEDIO
18249;COLEGIO INSTITUTO CRISTIANO GRACIA Y PAZ;del Bío-Bío;LOS ANGELES;P. Subvencionado;238;MEDIO
18251;COLEGIO ALTURAS DE CHILLÁN;de Ñuble;CHILLAN;P. Subvencionado;292;MEDIO
19902;ESCUELA ANEXA DE PELEHUITO;de La Araucanía;LOS SAUCES;Municipal;4;SIN CATEGORIA: BAJA MATRICULA
19908;GREEN HOUSE SCHOOL;de La Araucanía;TEMUCO;P. Pagado;515;ALTO
19910;ESCUELA PARTICULAR SAN LORENZO;de La Araucanía;CHOLCHOL;P. Subvencionado;26;SIN CATEGORIA: BAJA MATRICULA
19911;ESCUELA PARTICULAR BOLLILCO;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;19;SIN CATEGORIA: BAJA MATRICULA
19912;ESC. BASICA CRUZ DEL SUR;de La Araucanía;VILCUN;Municipal;12;SIN CATEGORIA: BAJA MATRICULA
19919;ESCUELA PARTICULAR APOCALIPSIS;de La Araucanía;CARAHUE;P. Subvencionado;11;SIN CATEGORIA: BAJA MATRICULA
19921;INSTITUTO CAMILO HENRIQUEZ;de La Araucanía;VILLARRICA;P. Subvencionado;267;ALTO
19922;ESCUELA PARTICULAR ANTUMALAL;de La Araucanía;LAUTARO;P. Subvencionado;155;MEDIO
19923;ESCUELA NRO 15  AMI;de La Araucanía;TEMUCO;P. Subvencionado;137;MEDIO
19927;ESCUELA BASICA VOLCAN LLAIMA;de La Araucanía;MELIPEUCO;Municipal;255;MEDIO-BAJO
19928;ESCUELA PARTICULAR SAN IGNACIO;de La Araucanía;CARAHUE;P. Subvencionado;97;MEDIO-BAJO
19930;ESC. PART. BASICA COMUN BOLIL;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;10;SIN CATEGORIA: BAJA MATRICULA
19934;ESCUELA PARTICULAR EL DESPERTAR;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;30;SIN CATEGORIA: BAJA MATRICULA
19944;ESCUELA PARTICULAR ALFA Y OMEGA;de La Araucanía;TEMUCO;P. Subvencionado;103;MEDIO
19947;ESCUELA LAURA VICUNA;de La Araucanía;VILLARRICA;P. Subvencionado;204;MEDIO
19949;ESCUELA PARTICULAR SANTA OLGA;de La Araucanía;CARAHUE;P. Subvencionado;104;INSUFICIENTE
19950;ESCUELA PARTICULAR SAN ANDRES;de La Araucanía;CURACAUTIN;P. Subvencionado;138;MEDIO
19951;ESCUELA PARTICULAR EL PILAR;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;7;SIN CATEGORIA: BAJA MATRICULA
19952;COLEGIO ANGOL;de La Araucanía;ANGOL;P. Subvencionado;620;ALTO
19953;ESCUELA BILINGUE AMUL KEWUN;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;23;SIN CATEGORIA: BAJA MATRICULA
19954;ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACION ORAL DOCKSTA;de La Araucanía;CARAHUE;P. Subvencionado;252;ALTO
19958;ESCUELA PARTICULAR QUINQUEN;de La Araucanía;LONQUIMAY;P. Subvencionado;11;SIN CATEGORIA: BAJA MATRICULA
19962;SOUTHERN OXFORD SCHOOL;de La Araucanía;VILLARRICA;P. Pagado;136;ALTO
19965;ESCUELA PARTICULAR TERESA DE LOS ANDES;de La Araucanía;LOS SAUCES;P. Subvencionado;165;MEDIO-BAJO
19968;COLEGIO ADVENTISTA DE PITRUFQUEN;de La Araucanía;PITRUFQUEN;P. Subvencionado;315;MEDIO
19972;MOZART SCHOOL;de La Araucanía;ANGOL;P. Subvencionado;210;MEDIO
19976;ESCUELA RADALCO;de La Araucanía;CURACAUTIN;Municipal;4;SIN CATEGORIA: BAJA MATRICULA
19981;COLEGIO NUEVA CONCEPCION;de La Araucanía;TEMUCO;P. Subvencionado;304;ALTO
19983;ESCUELA BASICA PARTICULAR EMPRENDER;de La Araucanía;TEMUCO;P. Subvencionado;647;ALTO
19984;COLEGIO HOLANDA;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;63;SIN CATEGORIA: BAJA MATRICULA
19996;ESCUELA NUEVA MENETUE;de La Araucanía;PUCON;P. Subvencionado;14;SIN CATEGORIA: BAJA MATRICULA
19998;ESCUELA CHANCO MARIHUAL BAJO;de La Araucanía;TRAIGUEN;P. Subvencionado;5;SIN CATEGORIA: BAJA MATRICULA
19999;ESCUELA PARTICULAR GALLETUE;de La Araucanía;LONQUIMAY;P. Subvencionado;44;MEDIO-BAJO
20008;COLEGIO EL LABRADOR;de La Araucanía;VICTORIA;P. Subvencionado;418;MEDIO
20010;ESCUELA ENRIQUE TENORIO FUENTES;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;22;SIN CATEGORIA: BAJA MATRICULA
20013;ESCUELA PARTICULAR KIMELTUN;de La Araucanía;TEMUCO;P. Subvencionado;8;SIN CATEGORIA: BAJA MATRICULA
20015;ESC.PART.SAN FRANCISCO DE COIHUE;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;9;SIN CATEGORIA: BAJA MATRICULA
20016;COLEGIO DE APLICACION;de La Araucanía;TEMUCO;P. Subvencionado;512;MEDIO-BAJO
20019;SUN FLOWER SCHOOL;de La Araucanía;TEMUCO;P. Subvencionado;322;MEDIO
20024;ESCUELA PARTICULAR HUENTE;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;40;SIN CATEGORIA: BAJA MATRICULA
20025;ESCUELA ARTISTICA ARMANDO DUFEY BLANC;de La Araucanía;TEMUCO;Municipal;573;MEDIO
20026;ESCUELA MAPU- LAFKEN;de La Araucanía;CARAHUE;P. Subvencionado;34;SIN CATEGORIA: BAJA MATRICULA
20027;ESCUELA HUERTOS MINEROS;de La Araucanía;CARAHUE;P. Subvencionado;28;SIN CATEGORIA: BAJA MATRICULA
20029;ESCUELA SANTA VICTORIA;de La Araucanía;GALVARINO;P. Subvencionado;77;MEDIO
20033;COLEGIO CUMBRES DEL BUDI;de La Araucanía;SAAVEDRA;P. Subvencionado;75;MEDIO
20041;ESCUELA PARTICULAR CLAUDIO ARRAU;de La Araucanía;VILLARRICA;P. Subvencionado;221;MEDIO
20042;ESC. PART. LUCILA GODOY ALCAYAGA;de La Araucanía;ANGOL;P. Subvencionado;184;MEDIO
20046;ESCUELA PART. MISS CLARA BRINCEFIELD;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;510;MEDIO
20048;COLEGIO SCOLE CREARE;de La Araucanía;TEMUCO;P. Subvencionado;531;MEDIO
20052;COMPLEJO EDUCACIONAL VICTORIA;de La Araucanía;VICTORIA;P. Subvencionado;230;MEDIO-BAJO
20054;ESCUELA GASPAR HUENCHUMAN;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;16;SIN CATEGORIA: BAJA MATRICULA
20064;COLEGIO BICENTENARIO DE LA ARAUCANIA;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;157;MEDIO
20067;ESCUELA FRANCISO QUEREBAN;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;112;MEDIO
20068;ESCUELA PARTICULAR SAINT GEORGE;de La Araucanía;ANGOL;P. Subvencionado;282;MEDIO
20071;ESCUELA PARTICULAR LA DEHESA;de La Araucanía;CUNCO;P. Subvencionado;129;MEDIO
20074;CAMBRIDGE COLLEGE PRIMAVERA;de La Araucanía;VILCUN;P. Subvencionado;286;MEDIO
20080;ESCUELA PARTICULAR JUVENCIO VALLE;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;46;ALTO
20082;ESCUELA PART.NUESTRA SENORA DEL ROSARIO;de La Araucanía;ANGOL;P. Subvencionado;330;MEDIO
20084;ESCUELA PARTICULAR CHIHUIMPILLI;de La Araucanía;FREIRE;P. Subvencionado;47;SIN CATEGORIA: BAJA MATRICULA
20085;COLEGIO GOLDEN SCHOOL;de La Araucanía;TEMUCO;P. Subvencionado;145;MEDIO-BAJO
20087;ESCUELA ARCO IRIS;de La Araucanía;LUMACO;P. Subvencionado;108;ALTO
20088;ESCUELA POETISA GABRIELA MISTRAL;de La Araucanía;CARAHUE;P. Subvencionado;68;MEDIO
20090;COLEGIO LEONARDO DA VINCI SCHOOL;de La Araucanía;PITRUFQUEN;P. Subvencionado;234;ALTO
20091;COLEGIO PUMAHUE;de La Araucanía;TEMUCO;P. Pagado;491;MEDIO
20094;ESCUELA PARTICULAR LA ESPERANZA;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;39;MEDIO
20095;COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO;de La Araucanía;VILLARRICA;P. Subvencionado;74;MEDIO
20096;COLEGIO BETANIA;de La Araucanía;TEMUCO;P. Subvencionado;239;MEDIO
20099;ESCUELA ALIWEN DE LLAMUCO;de La Araucanía;VILCUN;P. Subvencionado;65;ALTO
20100;COLEGIO CONGREGACIÓN OLIVOS;de La Araucanía;TEMUCO;P. Subvencionado;148;MEDIO-BAJO (NUEVO)
20108;COLEGIO LIDIA GONZALEZ BARRIGA;de La Araucanía;COLLIPULLI;P. Subvencionado;458;MEDIO
20113;ESCUELA BASICA PART VISTA HERMOSA;de La Araucanía;PERQUENCO;P. Subvencionado;69;MEDIO-BAJO
20117;ESCUELA LOS ALAMOS;de La Araucanía;GALVARINO;P. Subvencionado;18;SIN CATEGORIA: BAJA MATRICULA
20119;ESCUELA SANTA TERESITA DE IMPERIAL;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;73;MEDIO-BAJO
20120;COLEGIO JOSE GIORDANO;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;236;MEDIO
20121;ESCUELA MUNICIPAL LOS ARRAYANES;de La Araucanía;PUCON;Municipal;255;MEDIO
20122;ESCUELA TRANI-TRANI;de La Araucanía;TEMUCO;P. Subvencionado;68;MEDIO
20129;ESCUELA GRACIA Y PAZ;de La Araucanía;TEMUCO;P. Subvencionado;213;MEDIO-BAJO
20133;ESCUELA BASICA NINOS FELICES;de La Araucanía;VILCUN;P. Subvencionado;258;ALTO
20137;COLEGIO INNOV-ARTE;de La Araucanía;TEMUCO;P. Subvencionado;607;ALTO
20140;ESCUELA PART. APRENDIENDO A VIVIR;de La Araucanía;TEMUCO;P. Subvencionado;168;MEDIO
20141;ESCUELA PARTICULAR EMANUEL;de La Araucanía;VICTORIA;P. Subvencionado;46;MEDIO-BAJO
20142;ESCUELA PARTICULAR TRIPAHUE-ANTU;de La Araucanía;LONQUIMAY;P. Subvencionado;58;INSUFICIENTE
20144;ESCUELA PARTICULAR EL MIRADOR;de La Araucanía;CARAHUE;P. Subvencionado;17;SIN CATEGORIA: BAJA MATRICULA
20145;ESCUELA GOLDEN HOUSE;de La Araucanía;CARAHUE;P. Subvencionado;64;MEDIO-BAJO
20150;ESCUELA PARTICULAR RENICO;de La Araucanía;LOS SAUCES;P. Subvencionado;6;SIN CATEGORIA: BAJA MATRICULA
20152;ESCUELA PARTICULAR LA FORESTA;de La Araucanía;COLLIPULLI;P. Subvencionado;32;SIN CATEGORIA: BAJA MATRICULA
20153;COLEGIO PUCÓN;de La Araucanía;PUCON;P. Subvencionado;196;MEDIO
20154;ESCUELA BASICA ANTU RAYEN;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;294;ALTO
20161;ESCUELA PART. SUBVENCIONADA AMANCAY;de La Araucanía;LAUTARO;P. Subvencionado;181;MEDIO-BAJO
20162;ESCUELA PART. REINO DE SUECIA;de La Araucanía;VICTORIA;P. Subvencionado;137;MEDIO-BAJO
20167;COLEGIO LIAHONA;de La Araucanía;PUCON;P. Subvencionado;337;MEDIO
20173;LICEO HUMANISTA CIENTIFICO BRAINSTORM;de La Araucanía;TEMUCO;P. Subvencionado;494;MEDIO
20175;LICEO JUAN PABLO II;de La Araucanía;GALVARINO;P. Subvencionado;58;SIN CATEGORIA: BAJA MATRICULA
20179;COLEGIO CAMPESTRE RAFAEL POMBO;de La Araucanía;LONCOCHE;P. Subvencionado;67;ALTO
20180;ESC.CRISTIANA DESARROLLO INTEGRAL;de La Araucanía;TEMUCO;P. Subvencionado;318;ALTO
20181;COLEGIO SAINT PATRICK SCHOOL;de La Araucanía;TEMUCO;P. Subvencionado;442;ALTO
20182;COLEGIO JUAN PABLO II;de La Araucanía;CUNCO;P. Subvencionado;153;MEDIO
20186;COLEGIO SAN MARCOS;de La Araucanía;NUEVA IMPERIAL;P. Subvencionado;187;MEDIO
20187;ESCUELA PARTICULAR NUEVO AMANECER;de La Araucanía;TEODORO SCHMIDT;P. Subvencionado;29;SIN CATEGORIA: BAJA MATRICULA
20194;COLEGIO INGLES MI MUNDO;de La Araucanía;TRAIGUEN;P. Subvencionado;138;ALTO
20200;ESCUELA MUNICIPAL GABRIELA MISTRAL;de La Araucanía;GALVARINO;Municipal;252;MEDIO-BAJO
20201;ESCUELA KUMUN NEWEN;de La Araucanía;VICTORIA;P. Subvencionado;16;SIN CATEGORIA: BAJA MATRICULA
20202;ESCUELA PARTICULAR SAN ALBERTO;de La Araucanía;PUREN;P. Subvencionado;131;MEDIO
20205;ESCUELA PARTICULAR HABIT-ART;de La Araucanía;PADRE LAS CASAS;P. Subvencionado;313;ALTO
20209;COLEGIO RAITRAI DE PUCON;de La Araucanía;PUCON;P. Subvencionado;179;MEDIO
20212;COLEGIO HEBREO;de La Araucanía;TEMUCO;P. Subvencionado;258;MEDIO
20213;COLEGIO PEDRO DE VALDIVIA DE VILLARRICA;de La Araucanía;VILLARRICA;P. Subvencionado;315;ALTO
