RBD;GRADO;CD2018
6221;Basica;SIN CATEGORIA: BAJA MATRICULA
6222;Basica;SIN CATEGORIA: BAJA MATRICULA
6224;Basica;MEDIO
6225;Basica;MEDIO
6227;Basica;MEDIO-BAJO
6230;Basica;MEDIO
6231;Basica;SIN CATEGORIA: BAJA MATRICULA
6237;Basica;SIN CATEGORIA: BAJA MATRICULA
6244;Basica;SIN CATEGORIA: BAJA MATRICULA
6245;Basica;SIN CATEGORIA: BAJA MATRICULA
6248;Basica;SIN CATEGORIA: BAJA MATRICULA
6251;Basica;SIN CATEGORIA: BAJA MATRICULA
6254;Basica;ALTO
6262;Basica;ALTO
6263;Basica;SIN CATEGORIA: BAJA MATRICULA
6267;Basica;MEDIO
6268;Basica;MEDIO
6270;Basica;MEDIO
6271;Basica;MEDIO-BAJO
6272;Basica;MEDIO
6273;Basica;MEDIO
6276;Basica;SIN CATEGORIA: BAJA MATRICULA
6279;Basica;SIN CATEGORIA: BAJA MATRICULA
6280;Basica;SIN CATEGORIA: BAJA MATRICULA
6281;Basica;SIN CATEGORIA: BAJA MATRICULA
6282;Basica;SIN CATEGORIA: BAJA MATRICULA
6283;Basica;SIN CATEGORIA: BAJA MATRICULA
6285;Basica;MEDIO
6289;Basica;SIN CATEGORIA: BAJA MATRICULA
6290;Basica;SIN CATEGORIA: BAJA MATRICULA
6294;Basica;MEDIO
6300;Basica;MEDIO
6303;Basica;MEDIO-BAJO
6304;Basica;MEDIO
6305;Basica;MEDIO
6315;Basica;SIN CATEGORIA: BAJA MATRICULA
6317;Basica;SIN CATEGORIA: BAJA MATRICULA
6319;Basica;SIN CATEGORIA: BAJA MATRICULA
6322;Basica;SIN CATEGORIA: BAJA MATRICULA
6323;Basica;SIN CATEGORIA: BAJA MATRICULA
6325;Basica;SIN CATEGORIA: BAJA MATRICULA
6327;Basica;SIN CATEGORIA: BAJA MATRICULA
6329;Basica;SIN CATEGORIA: BAJA MATRICULA
6330;Basica;SIN CATEGORIA: BAJA MATRICULA
6332;Basica;SIN CATEGORIA: BAJA MATRICULA
6333;Basica;SIN CATEGORIA: BAJA MATRICULA
6336;Basica;MEDIO
6337;Basica;MEDIO
6343;Basica;SIN CATEGORIA: BAJA MATRICULA
6344;Basica;SIN CATEGORIA: BAJA MATRICULA
6345;Basica;SIN CATEGORIA: BAJA MATRICULA
6347;Basica;MEDIO
6349;Basica;MEDIO
6350;Basica;MEDIO
6351;Basica;ALTO
6352;Basica;MEDIO
6353;Basica;SIN CATEGORIA: BAJA MATRICULA
6354;Basica;SIN CATEGORIA: BAJA MATRICULA
6358;Basica;SIN CATEGORIA: BAJA MATRICULA
6361;Basica;SIN CATEGORIA: BAJA MATRICULA
6363;Basica;SIN CATEGORIA: BAJA MATRICULA
6370;Basica;SIN CATEGORIA: BAJA MATRICULA
6371;Basica;SIN CATEGORIA: BAJA MATRICULA
6373;Basica;SIN CATEGORIA: BAJA MATRICULA
6374;Basica;SIN CATEGORIA: BAJA MATRICULA
6377;Basica;SIN CATEGORIA: BAJA MATRICULA
6379;Basica;MEDIO
6380;Basica;MEDIO
6381;Basica;MEDIO-BAJO
6382;Basica;SIN CATEGORIA: BAJA MATRICULA
6385;Basica;MEDIO
6389;Basica;MEDIO
6390;Basica;SIN CATEGORIA: BAJA MATRICULA
6391;Basica;SIN CATEGORIA: BAJA MATRICULA
6392;Basica;SIN CATEGORIA: BAJA MATRICULA
6393;Basica;MEDIO-BAJO
6397;Basica;MEDIO-BAJO
6398;Basica;MEDIO
6399;Basica;MEDIO
6400;Basica;SIN CATEGORIA: BAJA MATRICULA
6407;Basica;SIN CATEGORIA: BAJA MATRICULA
6410;Basica;SIN CATEGORIA: BAJA MATRICULA
6411;Basica;SIN CATEGORIA: BAJA MATRICULA
6413;Basica;SIN CATEGORIA: BAJA MATRICULA
6415;Basica;SIN CATEGORIA: BAJA MATRICULA
6420;Basica;MEDIO
6421;Basica;MEDIO
6423;Basica;MEDIO
6424;Basica;SIN CATEGORIA: BAJA MATRICULA
6425;Basica;SIN CATEGORIA: BAJA MATRICULA
6427;Basica;SIN CATEGORIA: BAJA MATRICULA
6429;Basica;SIN CATEGORIA: BAJA MATRICULA
6432;Basica;MEDIO
6433;Basica;SIN CATEGORIA: BAJA MATRICULA
6434;Basica;MEDIO
6435;Basica;SIN CATEGORIA: BAJA MATRICULA
6441;Basica;SIN CATEGORIA: BAJA MATRICULA
6442;Basica;SIN CATEGORIA: BAJA MATRICULA
6443;Basica;MEDIO
6444;Basica;SIN CATEGORIA: BAJA MATRICULA
6446;Basica;SIN CATEGORIA: BAJA MATRICULA
6449;Basica;SIN CATEGORIA: BAJA MATRICULA
6452;Basica;MEDIO-BAJO
6454;Basica;SIN CATEGORIA: BAJA MATRICULA
6455;Basica;SIN CATEGORIA: BAJA MATRICULA
6456;Basica;SIN CATEGORIA: BAJA MATRICULA
6457;Basica;MEDIO
6458;Basica;SIN CATEGORIA: BAJA MATRICULA
6459;Basica;MEDIO
6460;Basica;MEDIO-BAJO
6461;Basica;MEDIO
6464;Basica;SIN CATEGORIA: BAJA MATRICULA
6465;Basica;SIN CATEGORIA: BAJA MATRICULA
6471;Basica;SIN CATEGORIA: BAJA MATRICULA
6474;Basica;SIN CATEGORIA: BAJA MATRICULA
6475;Basica;SIN CATEGORIA: BAJA MATRICULA
6477;Basica;SIN CATEGORIA: BAJA MATRICULA
6478;Basica;SIN CATEGORIA: BAJA MATRICULA
6479;Basica;SIN CATEGORIA: BAJA MATRICULA
6480;Basica;MEDIO
6481;Basica;SIN CATEGORIA: BAJA MATRICULA
6482;Basica;SIN CATEGORIA: BAJA MATRICULA
6485;Basica;SIN CATEGORIA: BAJA MATRICULA
6486;Basica;SIN CATEGORIA: BAJA MATRICULA
6487;Basica;SIN CATEGORIA: BAJA MATRICULA
6488;Basica;MEDIO-BAJO
6489;Basica;SIN CATEGORIA: BAJA MATRICULA
6490;Basica;SIN CATEGORIA: BAJA MATRICULA
6492;Basica;SIN CATEGORIA: BAJA MATRICULA
6495;Basica;SIN CATEGORIA: BAJA MATRICULA
6496;Basica;MEDIO-BAJO
6499;Basica;MEDIO-BAJO
6500;Basica;MEDIO
6501;Basica;MEDIO
6502;Basica;MEDIO
6504;Basica;MEDIO
6506;Basica;SIN CATEGORIA: BAJA MATRICULA
6508;Basica;SIN CATEGORIA: BAJA MATRICULA
6510;Basica;SIN CATEGORIA: BAJA MATRICULA
6512;Basica;SIN CATEGORIA: BAJA MATRICULA
6515;Basica;SIN CATEGORIA: BAJA MATRICULA
6518;Basica;SIN CATEGORIA: BAJA MATRICULA
6521;Basica;SIN CATEGORIA: BAJA MATRICULA
6522;Basica;SIN CATEGORIA: BAJA MATRICULA
6523;Basica;SIN CATEGORIA: BAJA MATRICULA
6524;Basica;SIN CATEGORIA: BAJA MATRICULA
6525;Basica;SIN CATEGORIA: BAJA MATRICULA
6526;Basica;SIN CATEGORIA: BAJA MATRICULA
6527;Basica;SIN CATEGORIA: BAJA MATRICULA
6528;Basica;SIN CATEGORIA: BAJA MATRICULA
6529;Basica;SIN CATEGORIA: BAJA MATRICULA
6530;Basica;SIN CATEGORIA: BAJA MATRICULA
6539;Basica;SIN CATEGORIA: BAJA MATRICULA
6540;Basica;SIN CATEGORIA: BAJA MATRICULA
6542;Basica;MEDIO
6545;Basica;SIN CATEGORIA: BAJA MATRICULA
6546;Basica;SIN CATEGORIA: BAJA MATRICULA
6547;Basica;SIN CATEGORIA: BAJA MATRICULA
6549;Basica;SIN CATEGORIA: BAJA MATRICULA
6550;Basica;SIN CATEGORIA: BAJA MATRICULA
6552;Basica;SIN CATEGORIA: BAJA MATRICULA
6553;Basica;SIN CATEGORIA: BAJA MATRICULA
6555;Basica;SIN CATEGORIA: BAJA MATRICULA
6558;Basica;SIN CATEGORIA: BAJA MATRICULA
6560;Basica;MEDIO-BAJO
6562;Basica;SIN CATEGORIA: BAJA MATRICULA
6564;Basica;SIN CATEGORIA: BAJA MATRICULA
6566;Basica;ALTO
6567;Basica;SIN CATEGORIA: BAJA MATRICULA
6569;Basica;MEDIO
6570;Basica;SIN CATEGORIA: BAJA MATRICULA
6572;Basica;SIN CATEGORIA: BAJA MATRICULA
6575;Basica;MEDIO
6576;Basica;SIN CATEGORIA: BAJA MATRICULA
6577;Basica;SIN CATEGORIA: BAJA MATRICULA
6578;Basica;SIN CATEGORIA: BAJA MATRICULA
6580;Basica;SIN CATEGORIA: BAJA MATRICULA
6583;Basica;SIN CATEGORIA: BAJA MATRICULA
6586;Basica;MEDIO
6587;Basica;MEDIO
6588;Basica;MEDIO
6589;Basica;MEDIO
6593;Basica;MEDIO
6594;Basica;SIN CATEGORIA: BAJA MATRICULA
6595;Basica;SIN CATEGORIA: BAJA MATRICULA
6599;Basica;SIN CATEGORIA: BAJA MATRICULA
6600;Basica;SIN CATEGORIA: BAJA MATRICULA
6602;Basica;SIN CATEGORIA: BAJA MATRICULA
6604;Basica;MEDIO
6605;Basica;SIN CATEGORIA: BAJA MATRICULA
6608;Basica;SIN CATEGORIA: BAJA MATRICULA
6611;Basica;SIN CATEGORIA: BAJA MATRICULA
6612;Basica;SIN CATEGORIA: BAJA MATRICULA
6616;Basica;SIN CATEGORIA: BAJA MATRICULA
6621;Basica;SIN CATEGORIA: BAJA MATRICULA
6622;Basica;SIN CATEGORIA: BAJA MATRICULA
6623;Basica;SIN CATEGORIA: BAJA MATRICULA
6624;Basica;SIN CATEGORIA: BAJA MATRICULA
6625;Basica;SIN CATEGORIA: BAJA MATRICULA
6626;Basica;SIN CATEGORIA: BAJA MATRICULA
6627;Basica;SIN CATEGORIA: BAJA MATRICULA
6628;Basica;SIN CATEGORIA: BAJA MATRICULA
6630;Basica;SIN CATEGORIA: BAJA MATRICULA
6633;Basica;SIN CATEGORIA: BAJA MATRICULA
6635;Basica;SIN CATEGORIA: BAJA MATRICULA
6639;Basica;SIN CATEGORIA: BAJA MATRICULA
6644;Basica;MEDIO
6647;Basica;MEDIO
6649;Basica;MEDIO-BAJO
6650;Basica;MEDIO-BAJO
6652;Basica;MEDIO
6653;Basica;SIN CATEGORIA: BAJA MATRICULA
6654;Basica;SIN CATEGORIA: BAJA MATRICULA
6656;Basica;MEDIO
6658;Basica;SIN CATEGORIA: BAJA MATRICULA
6660;Basica;SIN CATEGORIA: BAJA MATRICULA
6662;Basica;SIN CATEGORIA: BAJA MATRICULA
6665;Basica;SIN CATEGORIA: BAJA MATRICULA
6666;Basica;ALTO
6667;Basica;ALTO
6668;Basica;SIN CATEGORIA: BAJA MATRICULA
6669;Basica;ALTO
6670;Basica;SIN CATEGORIA: BAJA MATRICULA
6671;Basica;SIN CATEGORIA: BAJA MATRICULA
6673;Basica;SIN CATEGORIA: BAJA MATRICULA
6674;Basica;SIN CATEGORIA: BAJA MATRICULA
6678;Basica;SIN CATEGORIA: BAJA MATRICULA
6679;Basica;SIN CATEGORIA: BAJA MATRICULA
6681;Basica;SIN CATEGORIA: BAJA MATRICULA
6683;Basica;SIN CATEGORIA: BAJA MATRICULA
6684;Basica;SIN CATEGORIA: BAJA MATRICULA
6686;Basica;MEDIO
6687;Basica;SIN CATEGORIA: BAJA MATRICULA
6688;Basica;SIN CATEGORIA: BAJA MATRICULA
6689;Basica;SIN CATEGORIA: BAJA MATRICULA
6690;Basica;MEDIO
6691;Basica;MEDIO
6692;Basica;MEDIO
6695;Basica;MEDIO
6698;Basica;SIN CATEGORIA: BAJA MATRICULA
6699;Basica;MEDIO-BAJO
6700;Basica;SIN CATEGORIA: BAJA MATRICULA
6701;Basica;MEDIO
6702;Basica;ALTO
6705;Basica;MEDIO
6709;Basica;MEDIO
6710;Basica;MEDIO
6711;Basica;MEDIO
6712;Basica;MEDIO
6714;Basica;SIN CATEGORIA: BAJA MATRICULA
6715;Basica;SIN CATEGORIA: BAJA MATRICULA
6716;Basica;SIN CATEGORIA: BAJA MATRICULA
6718;Basica;MEDIO
6719;Basica;SIN CATEGORIA: BAJA MATRICULA
6721;Basica;SIN CATEGORIA: BAJA MATRICULA
6722;Basica;SIN CATEGORIA: BAJA MATRICULA
6725;Basica;SIN CATEGORIA: BAJA MATRICULA
6726;Basica;MEDIO
6728;Basica;SIN CATEGORIA: BAJA MATRICULA
6731;Basica;SIN CATEGORIA: BAJA MATRICULA
6732;Basica;SIN CATEGORIA: BAJA MATRICULA
6734;Basica;SIN CATEGORIA: BAJA MATRICULA
6735;Basica;MEDIO-BAJO
6736;Basica;SIN CATEGORIA: BAJA MATRICULA
6737;Basica;SIN CATEGORIA: BAJA MATRICULA
6738;Basica;SIN CATEGORIA: BAJA MATRICULA
6739;Basica;MEDIO-BAJO
6741;Basica;SIN CATEGORIA: BAJA MATRICULA
6743;Basica;SIN CATEGORIA: BAJA MATRICULA
6745;Basica;SIN CATEGORIA: BAJA MATRICULA
6747;Basica;SIN CATEGORIA: BAJA MATRICULA
6748;Basica;SIN CATEGORIA: BAJA MATRICULA
6750;Basica;SIN CATEGORIA: BAJA MATRICULA
6759;Basica;MEDIO
6762;Basica;MEDIO
6764;Basica;ALTO
6765;Basica;MEDIO-BAJO
6766;Basica;MEDIO
6767;Basica;MEDIO
6770;Basica;ALTO
6773;Basica;MEDIO
6774;Basica;MEDIO-BAJO
6777;Basica;MEDIO-BAJO
6780;Basica;MEDIO
6781;Basica;MEDIO-BAJO
6785;Basica;MEDIO-BAJO
6791;Basica;MEDIO
6793;Basica;SIN CATEGORIA: BAJA MATRICULA
6797;Basica;SIN CATEGORIA: BAJA MATRICULA
6798;Basica;SIN CATEGORIA: BAJA MATRICULA
6803;Basica;SIN CATEGORIA: BAJA MATRICULA
6804;Basica;SIN CATEGORIA: BAJA MATRICULA
6805;Basica;SIN CATEGORIA: BAJA MATRICULA
6807;Basica;SIN CATEGORIA: BAJA MATRICULA
6814;Basica;SIN CATEGORIA: BAJA MATRICULA
6815;Basica;SIN CATEGORIA: BAJA MATRICULA
6816;Basica;SIN CATEGORIA: BAJA MATRICULA
6817;Basica;SIN CATEGORIA: BAJA MATRICULA
6818;Basica;MEDIO-BAJO
6826;Basica;ALTO
6829;Basica;MEDIO
6830;Basica;MEDIO
6832;Basica;MEDIO
6833;Basica;MEDIO
6834;Basica;MEDIO-BAJO
6835;Basica;ALTO
6836;Basica;MEDIO
6841;Basica;SIN CATEGORIA: BAJA MATRICULA
6843;Basica;ALTO
6844;Basica;ALTO
6848;Basica;SIN CATEGORIA: BAJA MATRICULA
6852;Basica;MEDIO
6853;Basica;INSUFICIENTE
6855;Basica;SIN CATEGORIA: BAJA MATRICULA
6857;Basica;SIN CATEGORIA: BAJA MATRICULA
6865;Basica;SIN CATEGORIA: BAJA MATRICULA
6866;Basica;SIN CATEGORIA: BAJA MATRICULA
6867;Basica;SIN CATEGORIA: BAJA MATRICULA
6868;Basica;SIN CATEGORIA: BAJA MATRICULA
6876;Basica;MEDIO
6877;Basica;SIN CATEGORIA: BAJA MATRICULA
6878;Basica;SIN CATEGORIA: BAJA MATRICULA
6882;Basica;SIN CATEGORIA: BAJA MATRICULA
6884;Basica;SIN CATEGORIA: BAJA MATRICULA
6886;Basica;MEDIO
6888;Basica;SIN CATEGORIA: BAJA MATRICULA
6889;Basica;SIN CATEGORIA: BAJA MATRICULA
6891;Basica;SIN CATEGORIA: BAJA MATRICULA
6892;Basica;SIN CATEGORIA: BAJA MATRICULA
6893;Basica;SIN CATEGORIA: BAJA MATRICULA
6895;Basica;MEDIO
6896;Basica;ALTO
6898;Basica;MEDIO
6899;Basica;MEDIO
6900;Basica;SIN CATEGORIA: BAJA MATRICULA
6901;Basica;SIN CATEGORIA: BAJA MATRICULA
6902;Basica;SIN CATEGORIA: BAJA MATRICULA
6903;Basica;SIN CATEGORIA: BAJA MATRICULA
6905;Basica;SIN CATEGORIA: BAJA MATRICULA
6916;Basica;MEDIO
6917;Basica;MEDIO
6918;Basica;MEDIO
6919;Basica;SIN CATEGORIA: BAJA MATRICULA
6920;Basica;MEDIO
6925;Basica;MEDIO
6930;Basica;MEDIO-BAJO
6932;Basica;INSUFICIENTE
6933;Basica;MEDIO
6934;Basica;MEDIO
6935;Basica;MEDIO
6938;Basica;SIN CATEGORIA: BAJA MATRICULA
6941;Basica;SIN CATEGORIA: BAJA MATRICULA
6942;Basica;SIN CATEGORIA: BAJA MATRICULA
6944;Basica;MEDIO
6945;Basica;SIN CATEGORIA: BAJA MATRICULA
6946;Basica;SIN CATEGORIA: BAJA MATRICULA
6950;Basica;SIN CATEGORIA: BAJA MATRICULA
6951;Basica;SIN CATEGORIA: BAJA MATRICULA
6953;Basica;ALTO
6955;Basica;SIN CATEGORIA: FALTA DE INFORMACION
6956;Basica;SIN CATEGORIA: BAJA MATRICULA
6963;Basica;SIN CATEGORIA: BAJA MATRICULA
6964;Basica;MEDIO
6969;Basica;SIN CATEGORIA: BAJA MATRICULA
6970;Basica;SIN CATEGORIA: BAJA MATRICULA
6972;Basica;SIN CATEGORIA: BAJA MATRICULA
6975;Basica;SIN CATEGORIA: BAJA MATRICULA
6978;Basica;SIN CATEGORIA: BAJA MATRICULA
6980;Basica;SIN CATEGORIA: BAJA MATRICULA
6981;Basica;SIN CATEGORIA: BAJA MATRICULA
6982;Basica;SIN CATEGORIA: BAJA MATRICULA
6983;Basica;MEDIO
6984;Basica;MEDIO
6986;Basica;MEDIO
6988;Basica;SIN CATEGORIA: BAJA MATRICULA
6989;Basica;SIN CATEGORIA: BAJA MATRICULA
6990;Basica;SIN CATEGORIA: BAJA MATRICULA
6991;Basica;SIN CATEGORIA: BAJA MATRICULA
6992;Basica;SIN CATEGORIA: BAJA MATRICULA
6996;Basica;SIN CATEGORIA: BAJA MATRICULA
7000;Basica;SIN CATEGORIA: BAJA MATRICULA
7003;Basica;ALTO
7004;Basica;MEDIO
7009;Basica;ALTO
7011;Basica;SIN CATEGORIA: BAJA MATRICULA
7013;Basica;SIN CATEGORIA: BAJA MATRICULA
7016;Basica;MEDIO-BAJO
7018;Basica;SIN CATEGORIA: BAJA MATRICULA
7020;Basica;MEDIO
7023;Basica;MEDIO
7024;Basica;SIN CATEGORIA: BAJA MATRICULA
7025;Basica;SIN CATEGORIA: BAJA MATRICULA
7026;Basica;SIN CATEGORIA: BAJA MATRICULA
7030;Basica;SIN CATEGORIA: BAJA MATRICULA
7031;Basica;MEDIO
7032;Basica;MEDIO-BAJO
7034;Basica;SIN CATEGORIA: BAJA MATRICULA
7037;Basica;SIN CATEGORIA: BAJA MATRICULA
7038;Basica;SIN CATEGORIA: BAJA MATRICULA
7039;Basica;SIN CATEGORIA: BAJA MATRICULA
7040;Basica;SIN CATEGORIA: BAJA MATRICULA
7044;Basica;MEDIO-BAJO
7049;Basica;MEDIO
7050;Basica;MEDIO-BAJO
7051;Basica;SIN CATEGORIA: BAJA MATRICULA
7057;Basica;SIN CATEGORIA: BAJA MATRICULA
7058;Basica;SIN CATEGORIA: BAJA MATRICULA
7059;Basica;MEDIO
7061;Basica;MEDIO
7062;Basica;MEDIO
7063;Basica;MEDIO
7064;Basica;MEDIO
7065;Basica;SIN CATEGORIA: BAJA MATRICULA
7068;Basica;SIN CATEGORIA: BAJA MATRICULA
7069;Basica;SIN CATEGORIA: BAJA MATRICULA
7071;Basica;SIN CATEGORIA: BAJA MATRICULA
7072;Basica;SIN CATEGORIA: BAJA MATRICULA
7073;Basica;SIN CATEGORIA: BAJA MATRICULA
7074;Basica;SIN CATEGORIA: BAJA MATRICULA
7076;Basica;SIN CATEGORIA: BAJA MATRICULA
7077;Basica;SIN CATEGORIA: BAJA MATRICULA
7078;Basica;SIN CATEGORIA: BAJA MATRICULA
7079;Basica;SIN CATEGORIA: BAJA MATRICULA
7081;Basica;SIN CATEGORIA: BAJA MATRICULA
7083;Basica;MEDIO
7085;Basica;MEDIO
7086;Basica;SIN CATEGORIA: BAJA MATRICULA
7088;Basica;SIN CATEGORIA: BAJA MATRICULA
7089;Basica;SIN CATEGORIA: BAJA MATRICULA
7090;Basica;SIN CATEGORIA: BAJA MATRICULA
7092;Basica;SIN CATEGORIA: BAJA MATRICULA
7093;Basica;SIN CATEGORIA: BAJA MATRICULA
7095;Basica;SIN CATEGORIA: BAJA MATRICULA
7097;Basica;SIN CATEGORIA: BAJA MATRICULA
7100;Basica;MEDIO-BAJO
7101;Basica;SIN CATEGORIA: BAJA MATRICULA
7108;Basica;MEDIO
7109;Basica;SIN CATEGORIA: BAJA MATRICULA
7111;Basica;ALTO
7112;Basica;MEDIO
7113;Basica;SIN CATEGORIA: BAJA MATRICULA
7114;Basica;MEDIO
7115;Basica;ALTO
7116;Basica;SIN CATEGORIA: BAJA MATRICULA
7118;Basica;SIN CATEGORIA: BAJA MATRICULA
7122;Basica;MEDIO
7123;Basica;SIN CATEGORIA: BAJA MATRICULA
7124;Basica;SIN CATEGORIA: BAJA MATRICULA
7125;Basica;ALTO
7128;Basica;MEDIO
7130;Basica;MEDIO
7131;Basica;MEDIO
7133;Basica;MEDIO
7136;Basica;MEDIO
7137;Basica;ALTO
7138;Basica;MEDIO
7139;Basica;SIN CATEGORIA: BAJA MATRICULA
7140;Basica;ALTO
7141;Basica;SIN CATEGORIA: BAJA MATRICULA
7142;Basica;SIN CATEGORIA: BAJA MATRICULA
7147;Basica;ALTO
7157;Basica;ALTO
7158;Basica;SIN CATEGORIA: BAJA MATRICULA
7160;Basica;SIN CATEGORIA: BAJA MATRICULA
7166;Basica;ALTO
7168;Basica;SIN CATEGORIA: BAJA MATRICULA
7170;Basica;MEDIO
7172;Basica;SIN CATEGORIA: BAJA MATRICULA
7173;Basica;SIN CATEGORIA: BAJA MATRICULA
7178;Basica;SIN CATEGORIA: BAJA MATRICULA
7180;Basica;ALTO
7181;Basica;MEDIO
7183;Basica;ALTO
7184;Basica;SIN CATEGORIA: BAJA MATRICULA
7185;Basica;SIN CATEGORIA: BAJA MATRICULA
7186;Basica;SIN CATEGORIA: BAJA MATRICULA
7187;Basica;SIN CATEGORIA: BAJA MATRICULA
7188;Basica;SIN CATEGORIA: BAJA MATRICULA
7192;Basica;SIN CATEGORIA: BAJA MATRICULA
7193;Basica;SIN CATEGORIA: BAJA MATRICULA
7195;Basica;SIN CATEGORIA: BAJA MATRICULA
7197;Basica;SIN CATEGORIA: BAJA MATRICULA
7198;Basica;SIN CATEGORIA: BAJA MATRICULA
7202;Basica;MEDIO
7203;Basica;MEDIO
7204;Basica;MEDIO
7205;Basica;SIN CATEGORIA: BAJA MATRICULA
7206;Basica;ALTO
7212;Basica;SIN CATEGORIA: BAJA MATRICULA
7214;Basica;SIN CATEGORIA: BAJA MATRICULA
7217;Basica;SIN CATEGORIA: BAJA MATRICULA
7220;Basica;SIN CATEGORIA: BAJA MATRICULA
7225;Basica;SIN CATEGORIA: BAJA MATRICULA
7227;Basica;SIN CATEGORIA: BAJA MATRICULA
7231;Basica;MEDIO
7234;Basica;ALTO
7237;Basica;MEDIO
7238;Basica;MEDIO
7239;Basica;SIN CATEGORIA: BAJA MATRICULA
7240;Basica;MEDIO
7242;Basica;MEDIO
7243;Basica;MEDIO
7244;Basica;MEDIO
7249;Basica;SIN CATEGORIA: BAJA MATRICULA
7250;Basica;MEDIO
7252;Basica;MEDIO
7253;Basica;SIN CATEGORIA: BAJA MATRICULA
7256;Basica;SIN CATEGORIA: BAJA MATRICULA
7257;Basica;SIN CATEGORIA: BAJA MATRICULA
7260;Basica;MEDIO
7261;Basica;SIN CATEGORIA: BAJA MATRICULA
7262;Basica;SIN CATEGORIA: BAJA MATRICULA
7266;Basica;SIN CATEGORIA: BAJA MATRICULA
7268;Basica;SIN CATEGORIA: BAJA MATRICULA
7270;Basica;SIN CATEGORIA: BAJA MATRICULA
7273;Basica;MEDIO-BAJO
7276;Basica;MEDIO
7279;Basica;SIN CATEGORIA: BAJA MATRICULA
7282;Basica;SIN CATEGORIA: BAJA MATRICULA
7283;Basica;SIN CATEGORIA: BAJA MATRICULA
7284;Basica;MEDIO
7285;Basica;SIN CATEGORIA: BAJA MATRICULA
7288;Basica;SIN CATEGORIA: BAJA MATRICULA
7289;Basica;SIN CATEGORIA: BAJA MATRICULA
7290;Basica;SIN CATEGORIA: BAJA MATRICULA
7292;Basica;SIN CATEGORIA: BAJA MATRICULA
7295;Basica;SIN CATEGORIA: BAJA MATRICULA
7296;Basica;SIN CATEGORIA: BAJA MATRICULA
7297;Basica;SIN CATEGORIA: BAJA MATRICULA
7298;Basica;SIN CATEGORIA: BAJA MATRICULA
7299;Basica;MEDIO
7301;Basica;MEDIO
7302;Basica;SIN CATEGORIA: BAJA MATRICULA
7303;Basica;MEDIO
7304;Basica;SIN CATEGORIA: BAJA MATRICULA
7305;Basica;SIN CATEGORIA: BAJA MATRICULA
7306;Basica;SIN CATEGORIA: BAJA MATRICULA
7307;Basica;SIN CATEGORIA: BAJA MATRICULA
7308;Basica;SIN CATEGORIA: BAJA MATRICULA
7309;Basica;ALTO
7311;Basica;SIN CATEGORIA: BAJA MATRICULA
7312;Basica;MEDIO
7314;Basica;SIN CATEGORIA: BAJA MATRICULA
7315;Basica;SIN CATEGORIA: BAJA MATRICULA
7316;Basica;SIN CATEGORIA: BAJA MATRICULA
7319;Basica;SIN CATEGORIA: BAJA MATRICULA
7321;Basica;SIN CATEGORIA: BAJA MATRICULA
7332;Basica;ALTO
7333;Basica;ALTO
7334;Basica;MEDIO
7335;Basica;MEDIO
7336;Basica;MEDIO
7337;Basica;MEDIO
7338;Basica;MEDIO
7339;Basica;MEDIO
7340;Basica;MEDIO-BAJO
7341;Basica;MEDIO-BAJO
7343;Basica;ALTO
7345;Basica;SIN CATEGORIA: BAJA MATRICULA
7346;Basica;MEDIO
7347;Basica;MEDIO
7348;Basica;MEDIO-BAJO
7349;Basica;MEDIO-BAJO
7352;Basica;MEDIO
7354;Basica;MEDIO
7355;Basica;ALTO
7356;Basica;SIN CATEGORIA: BAJA MATRICULA
7357;Basica;SIN CATEGORIA: BAJA MATRICULA
7359;Basica;SIN CATEGORIA: BAJA MATRICULA
7366;Basica;SIN CATEGORIA: BAJA MATRICULA
7368;Basica;SIN CATEGORIA: BAJA MATRICULA
7369;Basica;MEDIO
7371;Basica;SIN CATEGORIA: BAJA MATRICULA
7372;Basica;SIN CATEGORIA: BAJA MATRICULA
7377;Basica;MEDIO
7380;Basica;SIN CATEGORIA: BAJA MATRICULA
7381;Basica;SIN CATEGORIA: BAJA MATRICULA
7382;Basica;SIN CATEGORIA: BAJA MATRICULA
7384;Basica;SIN CATEGORIA: BAJA MATRICULA
7385;Basica;MEDIO-BAJO
7388;Basica;ALTO
7390;Basica;MEDIO
7391;Basica;MEDIO
7396;Basica;MEDIO
7401;Basica;MEDIO
7403;Basica;MEDIO
7404;Basica;MEDIO
7405;Basica;MEDIO
7406;Basica;ALTO
7412;Basica;MEDIO
7414;Basica;MEDIO
7415;Basica;ALTO
7416;Basica;ALTO
7418;Basica;MEDIO
7419;Basica;MEDIO-BAJO
7420;Basica;SIN CATEGORIA: BAJA MATRICULA
7422;Basica;SIN CATEGORIA: BAJA MATRICULA
7423;Basica;SIN CATEGORIA: BAJA MATRICULA
7424;Basica;SIN CATEGORIA: BAJA MATRICULA
7427;Basica;SIN CATEGORIA: BAJA MATRICULA
7431;Basica;SIN CATEGORIA: BAJA MATRICULA
7432;Basica;MEDIO-BAJO
7433;Basica;SIN CATEGORIA: BAJA MATRICULA
7434;Basica;MEDIO
7435;Basica;ALTO
7436;Basica;SIN CATEGORIA: BAJA MATRICULA
7437;Basica;SIN CATEGORIA: BAJA MATRICULA
7438;Basica;SIN CATEGORIA: BAJA MATRICULA
7440;Basica;SIN CATEGORIA: BAJA MATRICULA
7441;Basica;MEDIO
7443;Basica;MEDIO-BAJO
